artist,song,lyrics,genre,lyric_count,lyric_count_norm
Adele,You ll never see me again,in the darkness of my heart is a shadow of your face from the deepest part of my regret i hear the words i wish i would said at the dawning of the day i can not bare to see the light i make up memories in my head they help to fill the emptiness you have left. i can not drown in your tears i will not face your fears i need to fight my own you will never see me again oh baby in time let the waves take me under i know i will survive they help to fill the emptiness you have left let the floor beneath of me fall let the sky come crashing down turn all my right to wrong but after you life goes on i have been learning to live without you now it is taken all of my strength but i am stronger now but after you that goes on,r&b/soul,159,5.388170055452865
Adele,Don t You Remember,"when will i see you again? you left with no goodbye, not a single word was said no final kiss to seal any seams i had no idea of the state we were in i know i have a fickle heart and bitterness and a wandering eye and a heaviness in my head but do not you remember? do not you remember? the reason you loved me before baby, please remember me once more when was the last time you thought of me? or have you completely erased me from your memory? i often think about where i went wrong the more i do, the less i know but i know i have a fickle heart and bitterness gave you the space so you could breathe i kept my distance so you would be free and hope that you would find the missing piece to bring you back to me why do not you remember?",r&b/soul,155,5.252618607516943
Adele,I Miss You,"i want every single piece of you i want your heaven and your oceans too treat me soft but touch me cruel i want to teach you things you never knew, baby bring the floor up to my knees let me fall into your gravity then kiss me back to life to see your body standing over me baby, do not let the lights go down lights go down lights go down down down down i miss you when the lights go out it illuminates all of my doubts pull me in, hold me tight, do not let go baby, give me light i love the way your body moves towards me from across the room brushing past my every groove no one has me like you do, baby bring your heart i will bring my soul but be delicate with my ego i want to step into your great unknown with you and me setting the tone we play so dirty in the dark because we are living worlds apart it only makes it harder, baby harder, baby harder, baby harder, baby harder, baby ooh (i miss you)",r&b/soul,189,6.404805914972273
Adele,Cold Shoulder,"you say it is all in my head and the things i think just do not make sense so where you been then? do not go all coy do not turn it 'round on me like it is my fault see i can see that look in your eyes the one that shoots me each and every time (each and every time) you grace me with your cold shoulder whenever you look at me i wish i was her you shower me with words made of knives these days when i see you you make it look like i am see-through do tell me why you waste our time when your heart are not admitting you are not satisfied you know i know just how you feel i am starting to find myself feeling that way too when you grace me with your cold shoulder time and time again, i play the role of fool (just for you) even in the daylight when you think that i do not see you try to look for things i hear but our eyes never find 'though i do know how you play",r&b/soul,190,6.438693776956255
Adele,Sweetest Devotion,with your loving there are not nothing that i can not adore the way i am running with you honey means we can break every law i find it funny that you are the only one i never looked for there is something in your loving that tears down my walls i were not ready then i am ready now i am heading straight for you you will only be eternally the one that i belong to the sweetest devotion hit me like an explosion all of my life i have been frozen the sweetest devotion i know i will forever be whatever you want me to be i would go under and all over for your clarity when you wonder if i am going to lose my way home just remember that come whatever i will be yours all along i have been looking for you baby in every face that i have ever known and there is something about the way you love me that finally feels like home you are my light you are my darkness you are the right kind of madness you are my hope you are my despair you are my scope of everything everywhere the sweetest it is the sweetest devotion,r&b/soul,208,7.048675292667898
JAY Z,Paper Chase,"uh, uh, uh-huh uh (paper chase) bonnie and clyde you all motherfuckers know how it is goin down (got to get that paper dog) that is right, uhh (uh-huh, uh, yeah, right, yeah) paper chase you all, paper chase what? uh greyhound bitch, stay down bitch 'bout to set up shop with jay, round this bitch half a brick of yay, 'bout to lay down this bitch ('til november?) nah, i am here to like may down this bitch i am thinking, i do not want to have to spray down this bitch call my whole team, from around the way down this bitch i am tryin' to stay down this bitch, play down this bitch had a sound, so my nigga jay drown the six roll the windows down and, wave 'round this bitch but there is a couple things 'fore it is okay 'round this bitch i got to talk to the natives, let  them know i am here for all to get the paydays, first i line up all the haters i got jobs for ya, drop saabs for ya more arms than green bay's, brett favre for ya money propositions hope that is not a prob' for ya if so, jigga be here, day after tomorrow for ya (that is right) got to get that paper dog got to touch that, love that, paper dog, uh got to have that, grab that paper dog got to spend that, bend that, split that, get that man i needs that, g stack, tell me where the weed's at? i got my two guns, i came to scoop ones a down ass bitch and she down to click got a nice little hooptie that i get around with and my plan is, not to leave this town 'til i am rich got to find a nigga sellin' all them ounces and shit tell  them get down with the click or get found in a ditch see i drop down and strip, i turn around and spit not to hit  them, just to let  them know the sound of shit return later that evenin' in the club with fox and i got the snub nosed for those that love to box i am in search of them young niggas that hug the block all day, 'til it is like gray outside shoot dice talkin' shit all day outside and even when it is hot, they outside let  them know, how it is gon' go, bonnie n clyde and ayo, you would want me on your side yo, yeah, i got that stress and i got it the best i are not got it to give but i got it to test and if you want to get down, all you got to invest is your time, i got to move this in a, week or less for the next couple of days i brought her all i posess the rolex, necklaces with the vvs between the passenger where the tv rest for my top draft picks i cop the new gs now all the little soldiers want to roll with my team because i are not sold  them a dream, i just showed  them the cream picked  them up in the afternoons and told  them some things you know the regular shit you do when you moldin' them teens yo, never lay your head where you holdin' them things your family, then your business, nothing goes in between never feared no man, put four in his bean drop your gun then, blow the scene, ya heard me?",hip-hop/rap,597,20.23105360443623
JAY Z,Talk Up,"ayy, ayy lot of 6's in here tonight yeah, yeah, ayy (dopeman!) ten of us, we movin' as one i am so proud of who i have become you might think i have taken some lumps only if we talkin' 'bout sums (yeah) intentions are pure, they cannot tell me relax my mentions are jokes, but they never give me the facts this is not that, can not be ignorin' the stats based off of that, they got to run me the max they got to run me the max, they got to double the racks they had it set up for real, but they did not come with the slaps when i heard the shit i was skippin' through that if i get it trippin', it is no comin' back i do not understand, these niggas got to adapt you know where i am at, i put the 6 on the map your shorty was bent, she wanted to vent i promise it fell in my lap my money is young, my problems are old i promise i am bridgin' the gap woo! you know what i am sayin'? woo! ayy, ayy yeah, you know what i am sayin'? (gyeah, gyeah, gyeah, gyeah!) niggas provoke, this shit are not a joke, man, nobody playin' he is at the top and he is at the top, but nobody stayin' these niggas around but they are not around you know what i am sayin'? say that they down, when they shit is down ayy, ayy, yeah yo, get close enough to hov, smell like a kilo still first album 26, i are not need no deal already a hood legend, i are not need no shine first rollie flooded out, i are not see no time, woah stand-up niggas, we only duckin' indictments dope boys, off-white, lookin' like soft white on  them heh, you know what i am sayin'? we in the buildin', we came for a billion, are not nobody playin' live every word that i am rappin', say i lost 90 bricks and it happened you probably would not believe everything that you seein' right now if it was not live action i are not on the 'gram, they record who i am god to these dope boys, how do you not be a hov fan? i am what meech shoulda been, i am what supreme did not become if alpo did not snitch, niggas'd be like young i got your president tweetin', i will not even meet with him you all killed x and let zimmerman live, shhh, s-streets is done yeah",hip-hop/rap,434,14.707332101047445
JAY Z,Umbrella,"uh-huh, uh-huh (yeah, rihanna) uh-huh, uh-huh (good girl, gone bad) uh-huh, uh-huh (take three, action) uh-huh, uh-huh (hov) no clouds in my stones let it rain, i hydroplane in the bank comin' down like the dow jones when the clouds come, we gone we roc-a-fellas we fly higher than weather in g5's or better you know me (you know me) in anticipation for precipitation stack chips for the rainy day jay, rain man is back, with little miss sunshine rihanna, where you at? you have my heart and we will never be worlds apart maybe in magazines but you will still be my star baby, because in the dark you can not see shiny cars and that is when you need me there with you, i will always share because when the sun shine, we shine together told you i will be here forever said i will always be your friend took an oath, i'ma stick it out to the end now that it is raining more than ever know that we will still have each other you can stand under my umbrella ella, ella, eh, eh, eh under my umbrella ella, ella, eh, eh, eh, eh, eh, eh these fancy things will never come in between you are part of my entity here for infinity when the war has took its part when the world has dealt its cards if the hand is hard together we will mend your heart you can run into my arms it is okay, do not be alarmed come into me there is no distance in between our love so gon' and let the rain pour i will be all you need and more it is raining, raining oh baby, it is raining, raining baby, come in to me, come in to me you can always come in to me, come in to me it is pouring rain, it is pouring rain come in to me, come in to me",hip-hop/rap,326,11.047443006777575
JAY Z,Family Feud,"(ha-ya) my nigga got on (ha-ya) my nigga got on all white, no socks (ha-ya, ha-ya) my nigga got that cocaina on today that is how he feel, turn my vocal up (ha-ya) that is how you feel, emory? (ha-ya) turn my vocal up some more turn my vocal up, guru! (ha-ya) turn the music up too (ha-ya-ya-ya) super bowl goals my wife in the crib feedin' the kids liquid gold we in a whole different mode kid that used to pitch bricks can not be pigeonholed i cooked up more chicken when the kitchen closed uh, we gon' reach a billi' first i told my wife the spiritual shit really work alhamdulillah, i run through  them all hovi's home, all these phonies come to a halt all this old talk left me confused you would rather be old rich me or new you? and old niggas, you all stop actin' brand new like 2pac are not have a nose ring too, huh nobody wins when the family feuds but my stash can not fit into steve harvey's suit i am clear why i am here, how about you? are not no such thing as an ugly billionaire, i am cute (mmmmm) pretty much if anybody gettin' handsome checks, it should be us fuck rap, crack cocaine nah, we did that, black-owned things hundred percent, black-owned champagne and we merrily merrily eatin' off these streams you all still drinkin' perrier-jouã«t, hah but we are not get through to you yet, uh what is better than one billionaire? two (two) 'specially if they are from the same hue as you you all stop me when i stop tellin' the truth hahahaha (ha-ya) i would say i am the realest nigga rappin' (ha-ya) but that are not even a statement (ha-ya) that is like sayin' i am the tallest midget (ha-ya) wait, that are not politically correct, forget it (ha-ya) can i get ""amen"" from the congregation? amen, amen (ha-ya) can i get a ""amen"" from the congregation? ha-ya-ya-ya yeah, i will fuck up a good thing if you let me let me alone, becky a man that do not take care his family can not be rich i will watch godfather, i miss that whole shit my consciousness was michael's common sense i missed the karma that came as a consequence niggas bustin' off through the curtains because she hurtin' kay losin' the babies because their future's uncertain we all screwed because we never had the tools i am tryna fix you i am tryna get these niggas with no stripes to be official you all think small, i think biggie you all whole pass is in danger, ten mississippi al sharpton in the mirror takin' selfies how is him or pill cosby s'posed to help me? old niggas never accepted me new niggas is the reason i stopped drinkin' dos equis we all lose when the family feuds what is better than one billionaire? two hahahah i will be damned if i drink some belvedere while puff got cãžroc you all need to stop (ha-ya) ha-ya, ha-ya, ha-ya, ha-ya (ha-ya) ha-ya, ha-ya, ha-ya ha-ya, ha-ya love me like, love yeah yeah yeah like... yeah, yeah, yeah",hip-hop/rap,536,18.16389402341343
JAY Z,03 Bonnie Clyde,"uhh uhh uhh you ready b? let us go get  them look for me, young b cruisin' down the westside, highway doing what we like to do our way eyes behind shades, this necklace the reason all of my dates been blind dates but today i got my thoroughest girl with me i am mashin' the gas, she is grabbin' the wheel it is true to the heart she rides with me, the new bobby and whitney only time we do not speak is during ""sex and the city"" she gets carrie fever but soon as the show is over she is right back to being my soldier because mami's a rider and i am a roller put us together, how they gon' stop both us? what ever she lacks, i am right over her shoulder when i am off track mami is keepin' me focused so let us lock this down like it is supposed to be the '03 bonnie and clyde, hov' and b, holler all i need in this life of sin, is me and my girlfriend (me and my girlfriend) down to ride 'til the very end, it is me and my boyfriend (me and my boyfriend) the problem is, you dudes treat the one that you loving with the same respect that you treat the one that you humpin' now they 'bout nothing, if ever you mad about something it will not be that, oh no, it will not be that i do not be at places where we comfy at with no bi-atch, oh no, you will not see that and no, i are not perfect, nobody walkin' this earth's surface is but girlfriend, work with the kid i keep you workin' at hermès, birkin bag manolo blahnik, timbs, aviator lens 600 drops, mercedes benz the only time you wear burberry to swim and i do not have to worry, only worry is him she do anything necessary for him and i do anything necessary for her so do not let the necessary occur, yep (talk to  them b), if i was your girlfriend i will be there for you, if somebody hurts you even if that somebody was me (that is right!) yeah-hee (break it down for  them, b!) sometimes i trip on how happy we could have been and so i put this on my life nobody or nothing will ever come between us and i promise i will give my life all of my trust if you was my boyfriend (one more time) put this on my life the air that i breathe in, all that i believe in i promise i will give my life all of my trust if you was my boyfriend",hip-hop/rap,454,15.38508934072705
JAY Z,Big Pimpin Papercut,"you wastin' your talent, randy! yeah, ready? it is like i am paranoid, lookin' over my back it is like a whirlwind inside of my head it is like i can not stop what i am hearing within it is like the face inside is right come on! why does it feel like night today? something in here is not right today why am i so uptight today? paranoia's all i got left i do not know what stressed me first or how the pressure was fed but i know just what it feels like to have a voice in the back of my head it is like a face that i hold inside a face that awakes when i close my eyes a face that watches everytime they lie a face that laughs everytime they fall (and watches everything) so, i know that when it is time to sink or swim that face inside is hearing me right underneath my skin you know i thug  them, fuck  them, love  them, leave  them because i do not fuckin' need  them take  them out the hood, keep  them lookin' good but i do not fuckin' feed  them first time they fuss i am breezin' talkin' 'bout, ""what is the reasons?"" i am a pimp in every sense of the word, bitch better trust than believe  them in the cut where i keep  them 'til i need a nut, 'til i need to beat the guts then it is, ""beep beep"" and i am pickin'  them up let  them play with the dick in the truck many chicks want to put jigga fist in cuffs divorce him and split his bucks just because you got good head, i'ma break bread so you can be livin' it up? shit, i parts with nothing, you all be frontin' me give my heart to a woman? not for nothing, never happen i will be forever mackin' heart cold as assassins, i got no passion i got no patience and i hate waitin' ho get yo' ass in and let us ri-i-i-i-i-ide check  them out now ri-i-i-i-i-ide, yeah let us ri-i-i-i-i-ide we doing big pimpin', we spendin' cheese big pimpin', on b.l.a.d.'s we doing big pimpin' up in nyc it is just that jigga man, pimp c, and b-you-n-b (yo, yo, yo!) big pimpin', spendin' cheese we doing big pimpin', on b.l.a.d.'s it is just that jigga man, pimp c, and b-you-n-b (b-b)",hip-hop/rap,407,13.792359827479975
JAY Z,Empire State of Mind,"yeah yeah, i am out that brooklyn, now i am down in tribeca right next to de niro, but i will be hood forever i am the new sinatra, and since i made it here i can make it anywhere, yeah, they love me everywhere i used to cop in harlem, hola, my dominicanos right there up on broadway, brought me back to that mcdonald's took it to my stash spot, 560 state street catch me in the kitchen, like a simmons whippin' pastry cruisin' down 8th street, off-white lexus drivin' so slow, but bk is from texas me? i am out that bed-stuy, home of that boy biggie now i live on billboard and i brought my boys with me say what up to ty-ty, still sippin' mai tais sittin' courtside, knicks and nets give me high fives nigga, i be spiked out, i could trip a referee tell by my attitude that i am most definitely from in new york (ayy, aha) (uh, yeah) concrete jungle (yeah) where dreams are made of there is nothing you can not do (yeah) (okay) now you are in new york (aha, aha, aha) (uh, yeah) these streets will make you feel brand-new (new) big lights will inspire you (come on) (okay) let us hear it for new york (you are welcome, og) (come on) new york (yeah), new york (uh) (i made you hot, nigga) catch me at the x with og at a yankee game shit, i made the yankee hat more famous than a yankee can you should know i bleed blue, but i are not a crip, though but i got a gang of niggas walkin' with my clique though welcome to the meltin' pot, corners where we sellin' rock afrika bambaataa shit, home of the hip-hop yellow cab, gypsy cab, dollar cab, holla back for foreigners it are not fair, they act like they forgot how to add eight million stories out there in the naked city, it is a pity half of you all will not make it me? i got to plug special ed ""i got it made"" if jeezy's payin' lebron, i am payin' dwyane wade three dice cee lo, three card monte labor day parade – rest in peace, bob marley statue of liberty, long live the world trade long live the king, yo – i am from the empire state, that is in new york (ayy) (uh, yeah) concrete jungle where dreams are made of there is nothing you can not do (that boy good) (okay) now you are in new york (uh, yeah) (welcome to the bright light, baby) these streets will make you feel brand-new big lights will inspire you (okay) let us hear it for new york (come on) new york (yeah), new york (uh) lights is blinding, girls need blinders so they can step out of bounds quick, the side lines is lined with casualties who sip the life casually then gradually become worse – do not bite the apple, eve! caught up in the in-crowd, now you are in-style and when winter gets cold, en vogue with your skin out the city of sin is a pity on a whim good girls gone bad, the city's filled with them mami, took a bus trip, now she got her bust out everybody ride her, just like a bus route ""hail mary"" to the city, you are a virgin and jesus can not save you, life starts when the church ends came here for school, graduated to the high life ball players, rap stars, addicted to the limelight mdma got you feelin' like a champion the city never sleeps, better slip you a ambien in new york (ayy, ah) (uh, yeah) there is nothing you can not do (okay) one hand in the air for the big city street lights, big dreams, all lookin' pretty no place in the world that could compare put your lighters in the air, everybody say ""yeah, yeah"" (come on) in new york (uh, yeah)",hip-hop/rap,671,22.738755391250766
JAY Z,Murder to Excellence,"bloody murder, murder murder the paper read murder black on black murder this is to the memory of danroy henry too much enemy fire to catch a friendly strays from the same shade nigga we on the same team giving you respect i expect the same thing all black everything nigga you know my fresh code i am out here fightin' for you do not increase my stress load niggas watchin' the throne very happy to be power to the people when you see me, see you and i am from the murder capital where they murder for capital heard about at least 3 killings this afternoon lookin' at the news like damn i was just with him after school no shop class but half the school got a tool and i could die any day type attitude plus his little brother got shot reppin' his avenue it is time for us to stop and re-define black power 41 souls murdered in 50 hours black on black murder again murder again... is it genocide? because i can still hear his momma cry know the family traumatized shots left holes in his face bout piranha-size the old pastor closed the cold casket and said the church are not got enough room for all the tombs it is a war going on outside we are not safe from i feel the pain in my city wherever i go 314 sol¬diers died in iraq 509 died in chicago i arrived on the day fred hampton died real niggas just multiply and they say 21 i was supposed to die so i am out here celebratin' my post demise if you put crabs in a barrel to insure your survival you gon' end up pulling down niggas that look just like you what up blood? what up cuz? it is all black i love us it is a celebration of black excellence black tie, black maybachs black excellence, opulence, decadence tuxes next to the president, i am present i dress in dries and other boutique stores in paris in sheepskin coats, i silence the lamb do you know who i am clarice? no cheap cologne whenever i shh-shh success never smelled so sweet i stink of success the new black elite they say my black card bear the mark of the beast i repeat my religion is the beat my is like church my jesus piece now please, domino, domino, only spot a few blacks the higher i go what is up to will shoutout to o that are not enough we gon need a million more kick in the door biggie flow i am all dressed up with nowhere to go yea it is all messed up when it is nowhere to go so we will not take the time out til we reach the t o p from paroles to hold g's, sold keys, low keys we like the promised land of the og's in the past if you picture events like a black tie what the last thing you expect to see, black guys what is the life expectancy for black guys? the system's working effectively, that is why i will be a real man and take care of your son every problem you had before this day is now done new crib, watch a movie because are not nothin on the news but the blues hit the mall, pick up some gucci now are not nothin new but your shoes sunday morning praise the lord you the girl that jesus had been saving me for so let us savor this moment and take it to the floor black excellence truly yours",hip-hop/rap,611,20.70548367221195
JAY Z,Holy Grail,"you take the clothes off my back, and i let you you steal the food right out of my mouth and i watch you eat it, i still do not know why why our love is so much ohhh you curse my name, in spite to put me to shame have my laundry in the streets, dirty or clean give it up for fame but i still do not know why why i love it so much yeah and baby, it is amazing i am in this maze with you i just can not crack your code one day you screaming you love me loud the next day you are so cold one day you here, one day you there, one day you care you are so unfair sipping from the cup till it runneth over, (uh, uh) holy grail uh, blue told me remind you niggas uh, fuck that shit you all talk about, i am the nigga uh, caught up in all these lights and cameras, uh but look what that shit did to hammer, uh goddamnit, i like it the bright lights is enticing but look what it did to tyson all that money in one night, 30 mill for one fight but soon as all the money blows, all the pigeons take flight fuck the fame, keep cheating on me what i do, i took her back, fool me twice, that is my bad i can not even blame her for that enough to make me want to murder momma please just get my bail i know nobody to blame, kurt cobain, i did it to myself, uh and we all just entertainers and were stupid, and contagious one day you are screaming you love me loud sipping from the cup, till it runneth over, holy grail now i got tattoos on my body psycho bitches in my lobby i got haters in the paper, photo shoots with paparazzi can not even take my daughter for a walk see them by the corner store i feel like i am cornered off enough is enough, i am calling this off who the fuck i am kidding though? i am getting high, sitting low sliding by in that big body curtains all in my window this fame hurts, but this chain works i think back, you asked the same person if this is all you had to deal with nigga deal with it, this shit are not work, this light work camera snapping, my eyes hurt niggas dying back where i was birthed fuck your iris and irs get the hell up off of your high horse you got the shit that niggas die for, dry yours why you mad, take the good with the bad do not throw that baby out with the bath water you are still alive still that nigga, nigga you survived you still getting bigger nigga, living the life, vanilla wafers in a villa illest nigga alive, michael jackson thriller one day you  are screaming you love me loud you get the air out my lungs, whenever you need it and you would take the blade right out my heart, so you can watch me bleed and i still do not know why (do not know why) why i love you so much, and you play this game, in spite to drive me insane i got it tattooed on my sleeve, forever in ink with guess who is name but i still do not know why (do not know why) why i love it so much, yeah the next day you are so cold (do not know why)",hip-hop/rap,605,20.50215650030807
JAY Z,99 Problems,"if you are having girl problems i feel bad for you son i got ninety nine problems but a bitch are not one i got the rap patrol on the gat patrol foes that want to make sure my casket's closed rap critics that say he is ""money cash hoes"" i am from the hood, stupid what type of facts are those if you grew up with holes in your zapatos you would celebrate the minute you was having dough i am like ""fuck critics"" you can kiss my whole asshole if you do not like my lyrics, you can press fast forward got beef with radio if i do not play they show they do not play my hits, well, i do not give a shit, so rap mags try and use my black ass so advertisers can give  them more cash for ads, fuckers i do not know what you take me as or understand the intelligence that jay-z has i am from rags to riches, niggas i are not dumb i got ninety nine problems but a bitch are not one, hit me ninety nine problems but a bitch are not one if you having girl problems i feel bad for you son year's '94 and my trunk is raw in my rear view mirror is the motherfucking law i got two choices you all, pull over the car or, hmm, bounce on the devil, put the pedal to the floor now i are not trying to see no highway chase with jake plus i got a few dollars i could fight the case so i, pull over to the side of the road i heard ""son, do you know why i am stopping you for?"" because i am young and i am black and my hat's real low or do i look like a mind reader, sir? i do not know am i under arrest or should i guess some mo? ""well you was doing fifty-five in the fifty-four"", uh huh ""license and registration and step out of the car ""are you carrying a weapon on you, i know a lot of you are"" i are not stepping out of shit, all my papers legit ""well do you mind if i look around the car a little bit?"" well my glove compartment is locked, so is the trunk and the back and i know my rights so you going need a warrant for that ""are not you sharp as a tack? you some type of lawyer or something? ""somebody important or something?"" child, i are not passed the bar, but i know a little bit enough that you will not illegally search my shit ""well we will see how smart you are when the k-9 come"" now once upon a time not too long ago a nigga like myself had to strong arm a hoe this is not a hoe in the sense of having a pussy but a pussy having no goddamn sense try and push me i tried to ignore  them, talk to the lord pray for  them, because some fools just love to perform you know the type, loud as a motorbike but would not bust a grape in a fruit fight the only thing that is going happen is i'ma get to clapping and he and his boys going be yapping to the captain and there i go trapped in the kit kat again back through the system with the riff raff again fiends on the floor scratching again paparazzi's with they cameras, snapping them d.a. tried to give a nigga shaft again half a mil for bail because i am african all because this fool was harassing them trying to play the boy like he is saccharine but are not nothing sweet 'bout how i hold my gun i got ninety nine problems being a bitch are not one, hit me having girl problems i feel bad for you son i got ninety nine problems and a bitch are not one you are crazy for this one, rick, it is your boy",hip-hop/rap,681,23.07763401109057
JAY Z,Talk That Talk,"oh-oh, ooh-oh, ooh-oh talk that talk to me, yeah i be tryna chill, bitches want to fuck me every little city i go, fuck me shawty must have heard, got the word, i move that d had it by her bladder, she like, ""oh, i got to pee"" (hahaha) ran into a rothko in my restroom singer slash actress in my bedroom got to have a ticket for a walk through everything i do is big (who you all talkin to?) i talk big money, i talk big homes i sell out arenas, i call that getting dome million dollar voice, came through phone we heading to the top, if you coming, come on i am flying out to pisa, just to get some pizza fly down to jamaica, just to roll some reefer sex on the beach, left love speechless they say that money talk, tell these other niggas speak up what is up? one and two and a three and four come on, let me know if you want some more you know what i like, now get it right boy, talk that talk to me all night yeah, boy, i like it, yeah, boy, i like it love it when you talk that talk to me, yeah yeah, that talk to me, yeah say what you want, say what you like say you want me to do and i got you tell me how to love you, tell me how to hold you i'ma get it right on the first try for you because you are not never had a woman like me and you will never have another like me no, so i'ma give it to you, baby what you saying now, give it to me, baby i want it all night, give it to me, baby give it to me, baby, g-g-give it to me, baby one and two and a three and four (yeah) yeah, that talk to me, yeah (oh, yeah) talk, talk that talk to me, yeah",hip-hop/rap,335,11.352433764633396
JAY Z,Suit Tie,"i be on my suit and tie shit, tie shit, tie i be on my suit and tie shit, tie shit can i show you a few things? a few things, a few things, little baby because let me show you a few things wait a minute, you ready, jt? i can not wait 'til i get you on the floor, good-looking going hot, so hot, just like an oven and owww burned myself, i just had to touch it but it is so fire and it is all mine hey baby, and we do not mind all the watching, ha because if they study close, real close they might learn something she are not nothing but a little doozie when she does it she is so fire tonight and as long as i got my suit and tie i'ma leave it all on the floor tonight and you got fixed up to the nines all pressed up in black and white and you dressed in that dress i like love is swinging in the air tonight show you a few things about love now we are in the swing of love hey stop, let me get a good look at it oh, so thick, now i know why they call it a fatty and aww, shit's so sick, got a hit and picked up a habit but that is alright, because you are all mine awww, go on and show  them who you call ""daddy"" i guess they are just mad because, girl, they wish they had it ooh, my killer, my thriller, yeah, you are a classic and you are all mine tonight get out your seat, hov all black at the white shows white shoes at the black shows green card for the cuban links you all sit back and enjoy the light show nothing exceeds like excess stoute got gout from having the best of the best is this what it is all about? i am at the restaurant my rant disturbing the guests years of distress, tears on the dress trying to hide her face with some make up sex this is truffle season tom ford tuxedos for no reason all saints for my angel alexander wang too ass-tight denim and some dunks i will show you how to do this young! no papers, catch vapors get high, out vegas d'usses on doubles, are not looking for trouble you just got good genes so a nigga trying to cuff you tell your mother that i love her because i love you tell your father we go farther as a couple they are not lose a daughter, got a son i show you how to do this, huh, uh! show you a few things about love, love, love show you a few things about love, hey oh...",hip-hop/rap,471,15.961182994454713
JAY Z,Renegade,"motherfuckers say that i am foolish i only talk about jewels (bling bling) do you fools listen to music or do you just skim through it? see i am influenced by the ghetto you ruined that same dude you gave nothing, i made something doing what i do through and through and i give you the news, with a twist it is just his ghetto point-of-view the renegade, you been afraid i penetrate pop culture, bring  them a lot closer to the block where they pop toasters, and they live with they moms got dropped roasters, from botched robberies niggas crotched over mommy's knocked up because she was not watched over knocked down by some clown when child support knocked no he is not around, now how that sound to ya, jot it down i bring it through the ghetto without riding 'round hiding down ducking strays from frustrated youths stuck in they ways just read a magazine that fucked up my day how you rate music that thugs with nothing relate to it? i help them see they way through it, not you can not step in my pants, can not walk in my shoes bet everything you worth; you lose your tie and your shirt since i am in a position to talk to these kids and they listen i are not no politician but i will kick it with  them a minute because see they call me a menace, and if the shoe fits i will wear it but if it do not, then why you all swallow the truth grin and bear it now who is the king of these rude, ludicrous, lucrative lyrics? who could inherit the title, put the youth in hysterics using his music to steer it sharing his views in his marriage but there is a huge interference, they are saying you should not hear it maybe it is hatred i spew, maybe it is food for the spirit maybe it is beautiful music i made for you to just cherish but i am debated, disputed, hated, and viewed in america as a motherfucking drug addict, like you did not experiment? now, now, that is when you start to stare at who is in the mirror and see yourself as a kid again, and you get embarrassed and i got nothing to do but make you look stupid as parents you fucking do-gooders, too bad you could not do good at marriage! and do you have any clue what i had to do to get here i do not think you do so stay tuned and keep your ears glued to the stereo because here we go, he is (jigga joint jigga-chk-jigga) and i am the sinister, mr. kiss-my-ass it is just the renegade! never been afraid to say what is on my mind at, any given time of day because i am a renegade! never been afraid to talk about anything (anything) anything (anything) renegade! (never been afraid to say) (what is on my mind at, any given time of day) (because i am a (renegade) never been afraid to holler) (about anything (anything?) anything (anything!)) i had to hustle, my back to the wall, ashy knuckles pockets filled with a lot of lint, not a cent got to vent, lot of innocent of lives lost on the project bench what you hollering? got to pay rent, bring dollars in by the bodega, iron under my coat, feeling braver doo-rag wrapping my waves up, pockets full of hope do not step to me, i am awkward, i box leftier often my pops left me an orphan, my momma was not home could not stress to me i was not grown, 'specially on nights i brought something home to quiet the stomach rumblings my demeanor, thirty years my senior my childhood did not mean much, only raisin' green up raisin' my fingers to critics, raisin' my head to the sky big i did it, multi before i die (nigga) no lie, just know i chose my own fate i drove by the fork in the road and went straight see i am a poet to some, a regular modern day shakespeare jesus christ the king of these latter day saints here to shatter the picture in which of that as they paint me as a monger of hate, satan, a scatter-brained atheist but that are not the case, see it is a matter of taste we as a people decide if shady's as bad as they say he is or is he the latter, a gateway to escape? media scapegoat, who they can be mad at today see it is easy as cake, simple as whistling dixie while i am wavin' the pistol at sixty christians against me go to war with the mormons, take a bath with the catholics in holy water, no wonder they try to hold me under longer i am a motherfucking spiteful, delightful, eyeful the new ice cube, motherfuckers hate to like you what did i do? (huh?) i am just a kid from the gutter making this butter off these bloodsuckers, because i am a motherfucking about anything (anything) anything (anything), renegade! (never been afraid to say)",hip-hop/rap,871,29.516327788046823
